longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,population_per_household
-117.74,33.62,16.0,4134.0,740.0,2103.0,745.0,5.6877,231400.0,False,False,False,False,5.548993288590604,0.17900338655055636,2.822818791946309
-122.31,37.53,41.0,1608.0,269.0,676.0,267.0,4.6125,361700.0,False,False,False,True,6.022471910112359,0.16728855721393035,2.5318352059925093
-118.42,37.35,21.0,3302.0,557.0,1413.0,520.0,4.375,180400.0,True,False,False,False,6.35,0.16868564506359782,2.7173076923076924
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,500000.0,False,False,False,True,6.042553191489362,0.17737676056338028,2.5611702127659575
-121.63,39.15,27.0,336.0,60.0,195.0,68.0,5.3946,71800.0,True,False,False,False,4.9411764705882355,0.17857142857142858,2.8676470588235294
-117.26,32.98,12.0,3900.0,977.0,1690.0,892.0,4.125,226900.0,False,False,False,True,4.37219730941704,0.25051282051282053,1.8946188340807175
-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,300300.0,False,False,False,False,5.527665317139001,0.181396484375,2.735492577597841
-120.85,37.51,5.0,2899.0,745.0,1593.0,633.0,2.2292,127500.0,True,False,False,False,4.579778830963665,0.2569851672990686,2.5165876777251186
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,True,False,False,False,4.272388059701493,0.2353711790393013,3.1436567164179103
-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6.3359,169300.0,True,False,False,False,6.334415584415584,0.1476166068682727,2.353896103896104
-117.26,32.81,25.0,2076.0,586.0,1060.0,554.0,2.8421,227800.0,False,False,False,True,3.747292418772563,0.28227360308285165,1.9133574007220218
-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,153100.0,False,False,False,True,4.107583774250441,0.24903392013739803,2.7125220458553794
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0,False,False,False,False,2.4774774774774775,0.44727272727272727,2.4594594594594597
-122.72,38.42,26.0,3604.0,734.0,2605.0,704.0,3.0969,143800.0,False,False,False,False,5.119318181818182,0.20366259711431742,3.700284090909091
-118.15,33.96,33.0,2418.0,485.0,1397.0,477.0,3.1083,285500.0,False,False,False,False,5.069182389937107,0.20057899090157155,2.9287211740041927
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,500001.0,False,False,False,True,5.06265664160401,0.22326732673267327,1.8145363408521302
-119.27,36.34,26.0,2057.0,472.0,1453.0,439.0,2.4113,58600.0,True,False,False,False,4.685649202733485,0.22946037919299953,3.3097949886104785
-121.11,37.43,42.0,412.0,75.0,227.0,75.0,2.5,74200.0,True,False,False,False,5.493333333333333,0.1820388349514563,3.026666666666667
-119.36,36.2,33.0,1955.0,398.0,1412.0,397.0,2.25,51500.0,True,False,False,False,4.924433249370277,0.20358056265984656,3.556675062972292
-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833,348500.0,False,False,True,False,4.3386004514672685,0.22216441207075963,2.3679458239277653
-118.15,33.86,36.0,1578.0,312.0,827.0,311.0,4.8942,194100.0,False,False,False,False,5.07395498392283,0.19771863117870722,2.6591639871382635
-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,145000.0,False,False,False,False,3.331269349845201,0.26579925650557623,4.752321981424148
-117.04,32.68,11.0,1875.0,357.0,1014.0,386.0,4.375,115000.0,False,False,False,True,4.857512953367876,0.1904,2.626943005181347
-118.34,34.04,42.0,1681.0,360.0,987.0,337.0,2.6,171400.0,False,False,False,False,4.98813056379822,0.21415823914336704,2.9287833827893177
-118.18,34.13,44.0,2734.0,415.0,1057.0,424.0,7.9213,477800.0,False,False,False,False,6.44811320754717,0.15179224579370884,2.4929245283018866
-118.91,35.3,28.0,1793.0,358.0,1233.0,351.0,2.7845,82200.0,True,False,False,False,5.1082621082621085,0.1996653653095371,3.5128205128205128
-121.38,38.68,35.0,1565.0,290.0,861.0,277.0,2.4844,77000.0,True,False,False,False,5.649819494584838,0.1853035143769968,3.108303249097473
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,286400.0,False,False,False,False,4.5015641293013555,0.24021311095668288,2.191866527632951
-121.44,38.54,39.0,2855.0,435.0,1217.0,562.0,3.2404,93600.0,True,False,False,False,5.080071174377224,0.15236427320490367,2.1654804270462633
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,176700.0,False,False,False,False,3.664406779661017,0.30434782608695654,2.266101694915254
-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,3.9063,210000.0,False,False,False,False,6.178571428571429,0.20520231213872833,2.5982142857142856
-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,81800.0,True,False,False,False,4.549112426035503,0.25208116545265347,2.1680473372781064
-122.18,38.49,15.0,1743.0,366.0,655.0,264.0,3.3393,146900.0,True,False,False,False,6.6022727272727275,0.2099827882960413,2.481060606060606
-121.88,37.25,24.0,968.0,240.0,631.0,250.0,2.8636,240300.0,False,False,False,False,3.872,0.24793388429752067,2.524
-121.81,37.3,14.0,1870.0,348.0,1214.0,347.0,4.9769,186500.0,False,False,False,False,5.389048991354467,0.18609625668449198,3.4985590778097984
-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531,118500.0,False,False,False,False,3.700356718192628,0.2991645244215938,3.256837098692033
-122.08,37.95,24.0,3173.0,548.0,1351.0,536.0,5.0672,243000.0,False,False,True,False,5.919776119402985,0.17270721714465806,2.5205223880597014
-122.42,37.67,42.0,2274.0,429.0,1255.0,397.0,5.1205,226300.0,False,False,False,True,5.727959697732998,0.18865435356200527,3.1612090680100757
-117.7,33.47,20.0,1577.0,363.0,764.0,333.0,4.1563,320800.0,False,False,False,False,4.7357357357357355,0.2301838934686113,2.294294294294294
-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195,249100.0,False,False,False,False,6.090909090909091,0.17343283582089553,2.389090909090909
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,286700.0,False,False,False,False,6.490225563909775,0.15708989805375348,3.437593984962406
-120.15,37.69,13.0,866.0,252.0,369.0,165.0,2.875,70200.0,True,False,False,False,5.248484848484848,0.2909930715935335,2.2363636363636363
-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,58100.0,False,False,False,True,4.544776119402985,0.2717569786535304,2.3134328358208953
-121.0,37.65,52.0,3887.0,803.0,1768.0,779.0,2.5089,119000.0,True,False,False,False,4.989730423620026,0.20658605608438385,2.269576379974326
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,344400.0,False,False,False,False,4.70694087403599,0.212998361551065,3.462724935732648
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,500001.0,False,False,False,False,5.556521739130435,0.20634920634920634,1.8857142857142857
-118.41,34.15,46.0,1628.0,259.0,500.0,258.0,6.083,424000.0,False,False,False,False,6.310077519379845,0.1590909090909091,1.937984496124031
-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,500001.0,False,False,True,False,4.831896551724138,0.2047279214986619,1.6185344827586208
-120.85,37.05,32.0,2893.0,481.0,1198.0,466.0,3.1719,140600.0,True,False,False,False,6.208154506437769,0.16626339440027654,2.570815450643777
-122.43,37.73,52.0,1985.0,401.0,1337.0,424.0,4.1071,240900.0,False,False,True,False,4.681603773584905,0.20201511335012595,3.1533018867924527
-118.38,33.81,20.0,1975.0,306.0,703.0,292.0,8.5491,410300.0,False,False,False,True,6.763698630136986,0.1549367088607595,2.4075342465753424
-117.37,33.97,40.0,1166.0,250.0,976.0,244.0,1.95,84800.0,True,False,False,False,4.778688524590164,0.2144082332761578,4.0
-118.18,33.82,52.0,2618.0,472.0,943.0,440.0,3.7895,254000.0,False,False,False,True,5.95,0.18029029793735676,2.143181818181818
-118.97,35.39,38.0,2121.0,433.0,1547.0,441.0,2.774,59500.0,True,False,False,False,4.809523809523809,0.20414898632720416,3.507936507936508
-121.04,37.5,33.0,613.0,123.0,343.0,116.0,3.1875,129200.0,True,False,False,False,5.2844827586206895,0.200652528548124,2.956896551724138
-121.43,38.61,40.0,1134.0,252.0,675.0,249.0,1.3696,65200.0,True,False,False,False,4.554216867469879,0.2222222222222222,2.710843373493976
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,218100.0,False,False,False,False,4.665121668597914,0.21882762046696472,2.623406720741599
-119.82,34.44,16.0,1414.0,463.0,793.0,439.0,3.6034,150000.0,False,False,False,True,3.2209567198177678,0.3274398868458274,1.806378132118451
-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,100500.0,True,False,False,False,4.382830626450116,0.24854420328215987,2.7761020881670535
-122.3,37.97,30.0,4030.0,772.0,1777.0,718.0,3.6393,184000.0,False,False,True,False,5.612813370473537,0.19156327543424317,2.4749303621169916
-118.19,33.9,36.0,2326.0,543.0,2073.0,494.0,1.9952,112900.0,False,False,False,False,4.708502024291498,0.23344797936371453,4.196356275303644
-118.33,34.05,48.0,2405.0,527.0,1868.0,502.0,3.375,257800.0,False,False,False,False,4.790836653386454,0.21912681912681914,3.7211155378486054
-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,268000.0,False,False,False,False,6.167630057803469,0.16932208684786004,3.601156069364162
-121.28,37.9,28.0,371.0,71.0,171.0,70.0,0.9614,55700.0,True,False,False,False,5.3,0.19137466307277629,2.442857142857143
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,272000.0,False,False,False,False,4.30188679245283,0.23538011695906433,2.3962264150943398
-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,295200.0,False,False,True,False,6.619834710743802,0.14887640449438203,2.915289256198347
-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,2.6513,72300.0,True,False,False,False,5.67420814479638,0.19258373205741627,2.341628959276018
-123.74,40.66,25.0,2395.0,431.0,983.0,375.0,3.0469,136000.0,False,False,False,False,6.386666666666667,0.17995824634655533,2.6213333333333333
-117.3,33.07,14.0,2670.0,426.0,1034.0,407.0,6.4247,295100.0,False,False,False,True,6.560196560196561,0.15955056179775282,2.5405405405405403
-120.44,34.96,34.0,1248.0,284.0,986.0,272.0,2.9167,104200.0,False,False,False,False,4.588235294117647,0.22756410256410256,3.625
-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,True,False,False,False,4.674329501915709,0.22540983606557377,3.0651340996168583
-122.01,37.92,16.0,2638.0,345.0,1055.0,334.0,8.1163,365800.0,False,False,True,False,7.8982035928143715,0.13078089461713419,3.158682634730539
-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0,False,False,False,False,3.9331797235023043,0.30111306385471587,3.076036866359447
-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,229100.0,False,False,False,False,5.009478672985782,0.19299905392620625,2.830568720379147
-122.44,37.79,52.0,2045.0,353.0,722.0,327.0,8.0755,500001.0,False,False,True,False,6.253822629969419,0.1726161369193154,2.2079510703363914
-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,99600.0,False,False,False,True,5.426573426573427,0.19072164948453607,3.9254079254079253
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,70000.0,True,False,False,False,5.247844827586207,0.19815195071868583,2.927801724137931
-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,77100.0,True,False,False,False,8.02788844621514,0.26004962779156326,2.9721115537848606
-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,159400.0,False,False,False,False,5.105603448275862,0.254959898691431,3.331896551724138
-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0,False,False,False,False,5.03416149068323,0.202344231955583,2.7049689440993787
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,367100.0,False,False,False,True,5.4851190476190474,0.19886055344546935,2.3988095238095237
-121.69,39.36,34.0,842.0,186.0,635.0,165.0,1.8355,63000.0,True,False,False,False,5.1030303030303035,0.2209026128266033,3.8484848484848486
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,146100.0,False,False,True,False,4.8700906344410875,0.2196029776674938,2.6797583081570995
-115.52,32.98,32.0,1615.0,382.0,1307.0,345.0,1.4583,58600.0,True,False,False,False,4.681159420289855,0.23653250773993809,3.7884057971014493
-118.16,33.88,30.0,1694.0,398.0,1181.0,383.0,2.9779,169500.0,False,False,False,False,4.422976501305483,0.23494687131050768,3.08355091383812
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,94700.0,False,False,False,False,4.356435643564357,0.22954545454545455,3.458745874587459
-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635,64400.0,True,False,False,False,3.740576496674058,0.3005334914048607,1.689578713968958
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,210400.0,False,False,False,True,6.490780141843971,0.1853146853146853,3.2822695035460994
-118.12,33.8,35.0,1835.0,435.0,774.0,418.0,2.7092,256300.0,False,False,False,False,4.389952153110048,0.23705722070844687,1.8516746411483254
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,312500.0,False,False,False,True,4.039130434782609,0.26533907427341225,1.8804347826086956
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,207900.0,False,False,True,False,5.313207547169811,0.19886363636363635,2.709433962264151
-118.1,34.1,29.0,1937.0,448.0,1352.0,433.0,3.81,234600.0,False,False,False,False,4.4734411085450345,0.23128549303045948,3.1224018475750577
-121.02,39.01,17.0,4786.0,799.0,2066.0,770.0,3.9734,185400.0,True,False,False,False,6.2155844155844155,0.16694525699958213,2.6831168831168832
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,101500.0,True,False,False,False,5.8120805369127515,0.18475750577367206,3.3691275167785233
-122.46,37.78,52.0,3088.0,727.0,1636.0,662.0,2.8553,360700.0,False,False,True,False,4.664652567975831,0.23542746113989638,2.471299093655589
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,175000.0,False,False,False,False,3.6805555555555554,0.3132075471698113,3.5590277777777777
-118.48,34.02,29.0,1585.0,542.0,1019.0,487.0,2.7072,375000.0,False,False,False,False,3.2546201232032854,0.3419558359621451,2.0924024640657084
-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,500001.0,False,False,True,False,4.926724137931035,0.22543015456401283,2.2758620689655173
-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,201800.0,False,False,False,False,6.56420233463035,0.14997036158861884,3.4747081712062258
-121.55,39.06,25.0,1332.0,247.0,726.0,226.0,2.25,63400.0,True,False,False,False,5.893805309734513,0.18543543543543545,3.2123893805309733
-118.27,34.0,48.0,1869.0,461.0,1834.0,441.0,1.7052,107400.0,False,False,False,False,4.238095238095238,0.24665596575708934,4.158730158730159
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,456300.0,False,False,False,True,6.546583850931677,0.198292220113852,2.484472049689441
-118.43,34.2,29.0,3051.0,694.0,1942.0,679.0,3.1118,238100.0,False,False,False,False,4.493372606774669,0.2274664044575549,2.8600883652430045
-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,86900.0,False,False,False,True,5.313664596273292,0.20835768556399767,4.309006211180124
-117.18,32.8,30.0,2456.0,390.0,1022.0,393.0,3.8542,198500.0,False,False,False,True,6.249363867684479,0.15879478827361562,2.600508905852417
-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076,500001.0,False,False,False,True,6.994535519125683,0.142578125,2.478142076502732
-117.98,34.07,28.0,441.0,106.0,504.0,108.0,2.9107,152500.0,True,False,False,False,4.083333333333333,0.24036281179138322,4.666666666666667
-121.26,38.13,38.0,1419.0,411.0,1226.0,397.0,2.2188,68800.0,True,False,False,False,3.5743073047858944,0.28964059196617337,3.08816120906801
-117.95,33.82,35.0,1117.0,181.0,496.0,168.0,4.3269,224700.0,False,False,False,False,6.648809523809524,0.162041181736795,2.9523809523809526
-118.32,33.97,52.0,1590.0,302.0,844.0,295.0,2.7139,164900.0,False,False,False,False,5.389830508474576,0.189937106918239,2.8610169491525426
-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615,194600.0,True,False,False,False,5.7525641025641026,0.1934477379095164,2.8141025641025643
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,375000.0,False,False,True,False,4.5,0.2222222222222222,2.0
-122.48,37.78,52.0,2910.0,611.0,1508.0,515.0,3.5865,311400.0,False,False,True,False,5.650485436893204,0.20996563573883162,2.928155339805825
-119.02,36.06,41.0,2279.0,538.0,1908.0,511.0,1.3952,43100.0,True,False,False,False,4.459882583170255,0.2360684510750329,3.7338551859099804
-118.36,33.92,46.0,1231.0,231.0,793.0,256.0,4.1023,226800.0,False,False,False,False,4.80859375,0.1876523151909017,3.09765625
-118.3,34.19,14.0,3615.0,913.0,1924.0,852.0,3.5083,280900.0,False,False,False,False,4.242957746478873,0.25255878284923927,2.2582159624413145
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,223900.0,False,False,False,False,5.074380165289257,0.19299674267100977,2.3636363636363638
-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,90400.0,False,False,True,False,5.268656716417911,0.18413597733711048,2.955223880597015
-119.5,36.62,34.0,1440.0,267.0,1018.0,265.0,2.2206,63400.0,True,False,False,False,5.433962264150943,0.18541666666666667,3.841509433962264
-122.47,37.69,34.0,1954.0,357.0,1130.0,367.0,4.6447,304500.0,False,False,False,True,5.32425068119891,0.1827021494370522,3.0790190735694822
-121.44,38.48,12.0,4929.0,1010.0,2621.0,870.0,2.7262,109800.0,True,False,False,False,5.665517241379311,0.20490971799553662,3.0126436781609196
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708,267000.0,False,False,True,False,5.121387283236994,0.18623024830699775,2.8439306358381504
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,False,False,True,False,4.490140845070423,0.2302383939774153,3.0253521126760563
-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,68900.0,True,False,False,False,3.6804733727810652,0.2869774919614148,4.2766272189349115
-118.04,33.94,37.0,1328.0,273.0,1115.0,275.0,4.2051,164400.0,False,False,False,False,4.829090909090909,0.2055722891566265,4.054545454545455
-118.77,34.28,27.0,1416.0,251.0,1024.0,268.0,5.1074,185200.0,False,False,False,False,5.2835820895522385,0.1772598870056497,3.8208955223880596
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183000.0,True,False,False,False,5.040302267002519,0.19390304847576212,3.6801007556675063
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,213400.0,False,False,False,False,6.24294670846395,0.16947024855636456,2.457680250783699
-118.93,34.82,8.0,508.0,111.0,229.0,84.0,4.0332,128300.0,True,False,False,False,6.0476190476190474,0.21850393700787402,2.7261904761904763
-118.83,35.2,17.0,1959.0,484.0,1763.0,453.0,2.1357,53500.0,True,False,False,False,4.324503311258278,0.2470648289943849,3.891832229580574
-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73,227700.0,False,False,False,False,3.151012891344383,0.288135593220339,2.014732965009208
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,244400.0,False,False,False,False,5.182222222222222,0.19125214408233276,2.5955555555555554
-121.95,37.36,25.0,3472.0,956.0,2267.0,944.0,2.7727,235600.0,False,False,False,False,3.6779661016949152,0.27534562211981567,2.4014830508474576
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0,True,False,False,False,6.58154859967051,0.15143929912390489,3.243822075782537
-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,140500.0,True,False,False,False,6.007490636704119,0.1527431421446384,2.8127340823970037
-122.12,37.68,45.0,2179.0,401.0,1159.0,399.0,3.4839,180600.0,False,False,True,False,5.461152882205514,0.18402937127122534,2.9047619047619047
-122.11,37.64,8.0,3592.0,849.0,1907.0,746.0,3.6708,197900.0,False,False,True,False,4.815013404825737,0.23635857461024498,2.5563002680965146
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,False,False,True,False,3.3795620437956204,0.2894168466522678,2.386861313868613
-118.5,34.05,39.0,1487.0,163.0,414.0,160.0,15.0,500001.0,False,False,False,False,9.29375,0.10961667787491594,2.5875
